Len_A,Len_B,Knuth_ms,NR_ms
3700,85,325.9999794,418.000021
3700,90,328.9999883,412.9999853
3700,95,349.0000055,418.9999402
3700,100,342.0000058,415.9999941
3750,5,235.0000455,516.0000175
3750,10,245.9999733,516.0000175
3750,15,254.9999999,418.000021
3750,20,254.9999999,421.0000299
3750,25,263.9999636,419.999985
3750,30,270.0000443,419.999985
3750,35,271.9999454,420.999967
3750,40,277.9999631,417.9999582
3750,45,289.0000166,419.999985
3750,50,295.0000344,419.999985
3750,50,293.0000075,421.0000299
3750,55,290.9999806,423.9999759
3750,60,300.0000073,421.0000299
3750,65,304.9999801,425.0000208
3750,70,304.9999801,422.9999939
3750,75,311.9999799,422.9999939
3750,80,319.0000425,426.9999848
3750,85,324.9999974,427.0000476
3750,90,328.0000063,422.0000119
3750,95,346.9999786,420.0000479
3750,100,354.0000413,423.9999759
3750,100,345.9999966,429.0000116
3750,150,416.9999762,430.9999757
3750,200,453.0000198,431.9999577
3750,250,503,437.9999754
3750,300,556.9999712,442.0000291
3750,350,600.9999965,449.0000289
3750,400,674.0000029,449.0000289
3750,450,751.9999822,454.0000018
3750,500,754.000009,457.9999927
3750,550,836.000042,468.9999833
3750,600,856.9999784,465.9999744
3750,650,906.9999587,461.9999835
3750,700,966.9999476,469.9999653
3750,750,1025.000035,474.000019
3750,800,1066.999971,476.0000459
3750,850,1124.999996,475.000001
3800,5,233.0000186,521.9999724
3800,10,244.0000093,520.0000084
3800,15,250.9999461,423.9999759
3800,20,253.999955,421.999949
3800,25,264.0000265,433.9999845
3800,30,271.0000263,429.9999936
3800,35,269.9999814,430.9999757
3800,40,283.9999809,435.0000294
3800,45,293.9999895,433.0000025
3800,50,311.9999799,433.9999845
3800,55,317.9999976,431.9999577
3800,60,323.0000334,434.9999665
3800,65,308.0000519,426.0000028
3800,70,307.999989,431.0000385
3800,75,352.9999964,430.9999757
3800,80,344.0000326,434.9999665
3800,85,328.0000063,432.0000205
3800,90,329.9999703,429.9999936
3800,95,351.9999515,431.9999577
3800,100,357.9999693,431.0000385
3850,5,236.0000275,534.0000079
3850,10,246.9999553,534.9999899
3850,15,253.0000359,436.0000114
3850,20,255.9999819,433.0000025
3850,25,262.9999816,433.9999845
3850,30,272.9999903,435.0000294
3850,35,272.0000083,437.9999754
3850,40,279.000008,434.9999665
3850,45,296.9999984,437.9999754
3850,50,315.9999708,439.0000203
3850,55,321.0000065,443.9999931
3850,60,325.9999794,443.0000111
3850,65,321.0000065,440.9999843
3850,70,319.9999616,440.0000023
3850,75,365.0000319,438.9999574
3850,80,355.0000233,439.9999394
3850,85,343.0000506,441.9999663
3850,90,346.9999786,441.9999663
3850,95,364.999969,440.9999843
3850,100,371.9999688,442.0000291
3900,5,246.9999553,546.0000434
3900,10,257.9999459,553.9999623
3900,15,267.9999545,447.000002
3900,20,270.9999634,443.9999931
3900,25,273.9999723,446.9999392
3900,30,283.9999809,450.0000109
3900,35,285.9999449,444.9999752
3900,40,291.0000435,447.000002
3900,45,301.9999713,454.0000018
3900,50,321.0000065,450.0000109
3900,55,326.0000423,453.0000198
3900,60,331.9999971,450.9999929
3900,65,324.9999974,446.9999392
3900,70,325.9999794,450.0000109
3900,75,368.0000408,444.9999752
3900,80,356.0000053,448.999966
3900,85,343.9999698,447.999984
3900,90,347.9999606,448.999966
3900,95,369.0000228,447.999984
3900,100,376.0000225,448.999966
3950,5,248.0000001,548.0000074
3950,10,259.9999728,548.9999894
3950,15,265.9999905,457.0000106
3950,20,268.0000174,454.0000018
3950,25,275.9999991,450.0000109
3950,30,286.9999898,454.0000018
3950,35,286.0000078,456.0000286
3950,40,293.9999895,450.9999929
3950,45,301.9999713,455.9999658
3950,50,322.9999705,454.9999838
3950,55,327.0000243,450.0000109
3950,60,333.9999611,454.9999838
3950,65,327.0000243,454.9999838
3950,70,328.0000063,456.0000286
3950,75,373.9999956,453.0000198
3950,80,362.9999422,454.9999838
3950,85,350.9999695,453.0000198
3950,90,352.9999964,457.0000106
3950,95,373.0000136,454.0000018
3950,100,380.9999954,458.9999747
4000,5,253.999955,555.0000072
4000,10,262.9999816,562.9999889
4000,15,271.0000263,460.0000195
4000,20,272.0000083,460.0000195
4000,25,280.999972,457.9999927
4000,30,289.9999986,461.9999835
4000,35,289.9999986,458.9999747
4000,40,296.9999984,457.0000106
4000,45,304.9999801,456.9999478
4000,50,327.0000243,459.9999567
4000,50,329.9999703,460.0000195
4000,55,328.9999883,464.9999924
4000,60,335.999988,463.0000284
4000,65,328.0000063,462.9999655
4000,70,328.0000063,461.9999835
4000,75,377.0000045,457.9999927
4000,80,363.999987,463.0000284
4000,85,352.9999964,463.9999475
4000,90,356.0000053,464.0000104
4000,95,376.0000225,462.9999655
4000,100,383.0000223,466.0000373
4000,100,415.9999941,464.9999924
4000,150,446.00002,464.9999924
4000,200,498.0000271,478.9999919
4000,250,561.0000249,478.9999919
4000,300,598.9999697,483.9999648
4000,350,646.9999859,493.0000543
4000,400,702.0000019,492.9999914
4000,450,813.9999979,496.0000003
4000,500,814.9999799,497.9999643
4000,550,914.0000213,506.0000089
4000,600,941.9999574,499.0000091
4000,650,971.9999833,505.0000269
4000,700,1018.999955,504.999964
4000,750,1086.000006,513.9999907
4000,800,1133.99996,516.0000175
4000,850,1180.000012,516.9999995
4050,5,254.9999999,564.9999529
4050,10,268.9999994,565.9999978
4050,15,273.9999723,465.9999744
4050,20,275.9999991,468.9999833
4050,25,286.0000078,466.0000373
4050,30,286.9999898,462.9999655
4050,35,286.9999898,463.0000284
4050,40,296.0000164,466.0000373
4050,45,303.9999981,468.0000013
4050,50,324.0000154,468.9999833
4050,55,329.9999703,471.0000101
4050,60,336.0000509,469.9999653
4050,65,328.9999883,469.0000461
4050,70,329.9999703,468.9999833
4050,75,376.9999417,468.9999833
4050,80,363.000005,470.0000281
4050,85,351.9999515,469.9999653
4050,90,356.0000053,468.9999833
4050,95,379.0000314,470.0000281
4050,100,386.9999503,470.0000281
4100,5,257.0000268,572.9999975
4100,10,267.0000354,570.9999707
4100,15,272.0000083,475.000001
4100,20,273.9999723,474.000019
4100,25,282.0000169,482.0000008
4100,30,294.9999715,481.0000188
4100,35,295.9999535,478.9999919
4100,40,304.9999801,475.999983
4100,45,314.9999888,479.9999739
4100,50,335.999988,476.999965
4100,55,339.9999789,476.999965
4100,60,345.9999966,476.999965
4100,65,339.9999789,478.9999919
4100,70,341.0000238,477.999947
4100,75,388.000058,475.999983
4100,80,376.0000225,478.9999919
4100,85,361.9999602,480.0000368
4100,90,367.9999779,482.0000008
4100,95,388.9999771,480.9999559
4100,100,394.9999949,481.0000188
4150,5,261.0000176,574.0000424
4150,10,275.0000171,581.0000421
4150,15,279.99999,481.0000188
4150,20,283.9999809,486.9999737
4150,25,292.0000255,482.0000008
4150,30,300.0000073,484.9999468
4150,35,300.0000073,486.9999737
4150,40,311.9999799,489.0000005
4150,45,321.9999885,485.9999917
4150,50,342.0000058,488.0000185
4150,55,347.9999606,488.0000185
4150,60,352.9999964,489.0000005
4150,65,343.9999698,485.9999917
4150,70,345.0000146,485.9999917
4150,75,391.999986,489.9999825
4150,80,378.0000494,493.9999734
4150,85,367.9999779,489.9999825
4150,90,371.9999688,492.0000094
4150,95,396.9999589,492.9999914
4150,100,403.9999587,489.0000005
4200,5,268.0000174,586.999997
4200,10,270.9999634,588.0000419
4200,15,278.9999451,492.0000094
4200,20,282.9999989,494.0000363
4200,25,292.9999446,495.0000183
4200,30,302.9999533,495.0000183
4200,35,301.9999713,496.0000003
4200,40,310.9999979,499.0000091
4200,45,319.9999616,496.0000003
4200,50,339.9999789,497.0000451
4200,55,345.0000146,498.0000271
4200,60,351.9999515,499.9999912
4200,65,345.0000146,499.0000091
4200,70,345.0000146,498.0000271
4200,75,394.0000129,501.000036
4200,80,378.9999685,500.9999732
4200,85,370.0000048,502.000018
4200,90,373.9999956,503.999982
4200,95,395.9999769,497.9999643
4200,100,401.9999946,504.999964
4250,5,265.9999905,602.0000414
4250,10,278.000026,601.9999785
4250,15,283.0000618,499.9999912
4250,20,285.0000258,497.9999643
4250,25,293.0000075,499.9999912
4250,30,307.999989,503.999982
4250,35,309.999953,503
4250,40,317.9999976,498.0000271
4250,45,327.0000243,497.9999643
4250,50,348.0000235,502.000018
4250,50,350.9999695,501.000036
4250,55,352.9999964,500.9999732
4250,60,358.9999513,501.9999552
4250,65,345.9999966,503.999982
4250,70,346.9999786,499.9999912
4250,75,394.9999949,502.000018
4250,80,382.9999594,506.9999909
4250,85,370.0000048,502.000018
4250,90,373.9999956,504.0000449
4250,95,396.9999589,503.999982
4250,100,405.0000035,503.999982
4250,100,393.99995,503
4250,150,459.9999567,508.0000358
4250,200,509.9999998,514.0000535
4250,250,569.9999887,516.0000175
4250,300,632.0000044,522.0000353
4250,350,686.0000384,516.0000175
4250,400,764.9999997,530.999999
4250,450,860.9999693,540.0000256
4250,500,857.9999604,537.0000168
4250,550,957.9999838,547.0000254
4250,600,974.9999922,548.0000074
4250,650,1029.000026,551.9999983
4250,700,1094.99997,551.0000163
4250,750,1158.000031,558.999998
4250,800,1203.999957,561.0000249
4250,850,1278.99999,564.0000338
4300,5,265.9999905,606.0000323
4300,10,278.9999451,602.0000414
4300,15,286.9999898,503
4300,20,290.9999806,516.9999995
4300,25,300.9999893,516.0000175
4300,30,309.999953,516.9999995
4300,35,309.999953,516.9999995
4300,40,318.9999796,519.0000264
4300,45,328.9999883,518.0000444
4300,50,349.9999875,517.9999815
4300,55,353.9999784,519.0000264
4300,60,362.000023,520.0000084
4300,65,352.9999964,521.0000533
4300,70,356.0000053,523.0000173
4300,75,406.0000484,509.0000178
4300,80,387.9999951,509.9999998
4300,85,376.0000225,508.0000358
4300,90,377.9999865,511.9999638
4300,95,401.0000126,507.9999729
4300,100,409.0000573,513.9999907
4350,5,275.0000171,613.9999512
4350,10,289.9999986,614.999996
4350,15,294.9999715,514.0000535
4350,20,297.9999804,513.9999907
4350,25,307.000007,519.0000264
4350,30,316.9999528,516.0000175
4350,35,317.0000156,516.0000175
4350,40,324.9999974,516.9999995
4350,45,332.9999791,520.9999904
4350,50,355.0000233,525.9999633
4350,55,359.9999961,522.9999544
4350,60,363.000005,517.9999815
4350,65,356.0000053,519.0000264
4350,70,354.9999604,520.9999904
4350,75,405.9999855,517.9999815
4350,80,391.999986,518.0000444
4350,85,380.0000134,517.9999815
4350,90,384.0000043,516.9999995
4350,95,433.9999845,517.9999815
4350,100,417.9999582,520.9999904
4400,5,273.9999723,617.999942
4400,10,286.9999898,617.0000229
4400,15,291.9999626,511.9999638
4400,20,295.0000344,520.0000084
4400,25,323.9999525,513.9999907
4400,30,313.9999439,525.0000441
4400,35,315.0000516,515.0000355
4400,40,340.9999609,530.999999
4400,45,335.999988,516.0000175
4400,50,341.0000238,531.999981
4400,55,341.0000238,520.9999904
4400,60,350.9999695,538.9999808
4400,65,384.0000043,526.0000261
4400,70,384.0000043,525.0000441
4400,75,385.9999683,519.0000264
4400,80,401.0000126,529.9999542
4400,85,393.0000309,525.0000441
4400,90,396.0000398,526.9999453
4400,95,413.0000481,520.0000084
4400,100,429.9999936,533.0000259
4450,5,281.999954,625.9999867
4450,10,293.0000075,628.0000135
4450,15,303.0000161,527.0000082
4450,20,305.9999621,526.0000261
4450,25,333.000042,529.000035
4450,30,325.9999794,529.9999542
4450,35,326.0000423,532.999963
4450,40,349.0000055,530.000017
4450,45,349.0000055,528.9999722
4450,50,354.9999604,529.9999542
4450,55,352.9999964,534.9999899
4450,60,363.000005,532.999963
4450,65,398.0000038,544.9999985
4450,70,393.0000309,539.0000436
4450,75,396.9999589,534.0000079
4450,80,405.9999855,534.0000079
4450,85,396.9999589,535.9999719
4450,90,401.0000126,534.9999899
4450,95,422.0000119,534.9999899
4450,100,434.9999665,534.0000079
4500,5,282.9999989,649.9999948
4500,10,296.0000164,653.0000037
4500,15,303.0000161,537.9999988
4500,20,304.9999801,540.0000256
4500,25,332.9999791,534.0000079
4500,30,322.9999705,537.9999988
4500,35,328.0000063,537.9999988
4500,40,354.9999604,538.0000616
4500,45,366.0000139,538.9999808
4500,50,363.000005,544.9999985
4500,50,354.9999604,542.9999717
4500,55,363.999987,541.0000077
4500,60,373.0000136,544.0000165
4500,65,401.0000126,546.0000434
4500,70,400.0000306,545.9999805
4500,75,405.9999855,544.0000165
4500,80,429.0000116,548.0000074
4500,85,405.9999855,548.0000074
4500,90,407.9999495,546.9999625
4500,95,415.0000121,545.9999805
4500,100,443.9999931,546.9999625
4500,100,423.9999759,550.0000343
4500,150,498.9999463,551.0000163
4500,200,556.9999712,555.9999892
4500,250,598.0000505,558.999998
4500,300,675.9999669,561.0000249
4500,350,720.9999743,567.9999618
4500,400,785.0000169,576.0000064
4500,450,849.9999787,573.9999795
4500,500,905.9999767,586.999997
4500,550,995.9999914,579.9999973
4500,600,1037.000008,586.000015
4500,650,1096.000015,587.999979
4500,700,1155.000022,588.999961
4500,750,1229.999992,592.9999519
4500,800,1286.000053,596.9999428
4500,850,1327.000007,589.0000239
4550,5,291.0000435,650.9999768
4550,10,305.000043,644.999959
4550,15,314.0000068,548.0000074
4550,20,315.9999708,551.9999983
4550,25,317.0000156,551.9999983
4550,30,325.9999794,549.0000523
4550,35,326.0000423,550.0000343
4550,40,335.999988,551.9999983
4550,45,364.0000499,561.0000249
4550,50,361.9999602,558.999998
4550,55,361.9999602,563.9999709
4550,60,372.0000316,564.9999529
4550,65,398.0000038,570.9999707
4550,70,398.0000038,564.0000338
4550,75,403.9999587,551.9999983
4550,80,433.9999845,557.000034
4550,85,409.9999764,550.0000343
4550,90,406.0000484,550.0000343
4550,95,411.0000213,552.9999803
4550,100,436.9999934,558.999998
4600,5,293.0000075,653.9999857
4600,10,305.9999621,656.0000125
4600,15,315.0000516,560.0000429
4600,20,317.9999976,558.999998
4600,25,326.9999614,555.9999892
4600,30,335.000006,557.9999532
4600,35,335.999988,558.999998
4600,40,345.9999966,558.999998
4600,45,377.0000045,558.999998
4600,50,368.9999599,558.999998
4600,55,368.9999599,559.99998
4600,60,380.9999954,565.0000158
4600,65,405.9999855,562.9999889
4600,70,406.9999675,560.0000429
4600,75,412.9999853,561.0000249
4600,80,436.9999934,563.9999709
4600,85,403.9999587,561.0000249
4600,90,406.9999675,565.9999978
4600,95,415.0000121,568.0000247
4600,100,440.9999843,566.9999798
4650,5,290.9999806,667.0000032
4650,10,304.9999801,667.0000032
4650,15,312.0000428,573.9999795
4650,20,314.9999888,569.0000067
4650,25,324.9999974,572.9999975
4650,30,333.9999611,565.9999978
4650,35,333.9999611,576.0000064
4650,40,343.9999698,575.0000244
4650,45,372.9999508,569.9999887
4650,50,363.999987,574.9999615
4650,55,364.999969,576.9999884
4650,60,377.9999865,575.9999435
4650,65,402.9999766,581.0000421
4650,70,405.0000035,570.9999707
4650,75,416.9999762,571.0000335
4650,80,434.9999665,574.0000424
4650,85,408.9999944,580.9999793
4650,90,412.0000033,575.0000244
4650,95,418.000021,569.0000067
4650,100,447.000002,574.9999615
4700,5,293.9999895,674.0000029
4700,10,307.000007,675.9999669
4700,15,314.0000068,580.9999793
4700,20,321.9999885,575.0000244
4700,25,352.9999964,572.9999975
4700,30,345.0000146,574.9999615
4700,35,346.9999786,573.9999795
4700,40,371.0000496,576.9999884
4700,45,366.9999959,576.0000064
4700,50,374.9999776,579.9999973
4700,55,373.9999956,577.9999704
4700,60,383.0000223,582.0000242
4700,65,415.0000121,579.0000153
4700,70,413.9999673,581.0000421
4700,75,450.0000109,593.0000148
4700,80,437.9999754,596.0000237
4700,85,415.9999941,586.000015
4700,90,420.999967,600.0000145
4700,95,447.000002,600.9999965
4700,100,471.9999922,593.9999968
4750,5,303.9999981,677.0000118
4750,10,314.9999888,699.999975
4750,15,320.0000245,597.9999877
4750,20,321.0000065,583.9999882
4750,25,353.9999784,590.9999879
4750,30,345.9999966,599.9999517
4750,35,346.0000595,589.0000239
4750,40,373.9999956,594.9999788
4750,45,370.0000048,593.9999968
4750,50,373.9999956,590.9999879
4750,50,393.0000309,593.0000148
4750,55,376.9999417,584.9999702
4750,60,389.9999592,589.0000239
4750,65,419.000003,585.000033
4750,70,398.9999858,587.999979
4750,75,401.0000126,586.000015
4750,80,410.9999584,586.999997
4750,85,416.9999762,585.000033
4750,90,420.999967,590.0000059
4750,95,447.000002,590.0000059
4750,100,439.0000203,584.9999702
4750,100,447.000002,597.0000057
4750,150,514.9999727,593.0000148
4750,200,571.9999527,605.9999694
4750,250,632.9999864,606.0000323
4750,300,701.0000199,612.00005
4750,350,771.9999994,612.00005
4750,400,857.9999604,613.9999512
4750,450,951.0000469,616.0000409
4750,500,961.9999747,619.9999689
4750,550,1070.999962,619.9999689
4750,600,1089.999997,621.0000138
4750,650,1156.000004,635.0000133
4750,700,1223.999974,639.9999862
4750,750,1299.000008,643.999977
4750,800,1358.000014,645.0000219
4750,850,1425.999985,653.0000037
4800,5,303.9999981,681.0000027
4800,10,317.0000156,686.9999575
4800,15,328.9999883,590.0000059
4800,20,335.999988,592.9999519
4800,25,342.0000058,595.9999608
4800,30,355.0000233,593.9999968
4800,35,353.9999784,588.999961
4800,40,364.999969,593.9999968
4800,45,370.0000048,591.9999699
4800,50,377.0000045,593.9999968
4800,55,381.9999774,590.0000059
4800,60,394.9999949,587.999979
4800,65,396.9999589,598.9999697
4800,70,394.9999949,597.0000057
4800,75,405.9999855,593.0000148
4800,80,413.9999673,590.9999879
4800,85,420.999967,597.0000057
4800,90,424.9999579,593.0000148
4800,95,452.9999569,592.9999519
4800,100,449.999948,601.0000594
4850,5,309.999953,698.999993
4850,10,324.9999974,701.0000199
4850,15,333.9999611,601.9999785
4850,20,335.999988,596.0000237
4850,25,345.9999966,607.9999963
4850,30,357.0000501,598.0000505
4850,35,356.9999873,607.0000143
4850,40,370.0000048,607.9999963
4850,45,380.0000134,598.9999697
4850,50,387.9999951,604.9999874
4850,55,389.9999592,608.9999783
4850,60,399.9999678,608.9999783
4850,65,408.0000124,611.0000052
4850,70,408.0000124,607.0000143
4850,75,417.000039,609.0000411
4850,80,426.9999848,614.999996
4850,85,433.9999845,615.999978
4850,90,436.0000114,606.0000323
4850,95,464.9999924,607.9999963
4850,100,455.9999658,604.9999874
4900,5,309.0000339,709.0000017
4900,10,322.0000514,709.0000017
4900,15,331.9999971,609.0000411
4900,20,335.000006,611.0000052
4900,25,351.0000324,613.000032
4900,30,361.9999602,611.0000052
4900,35,361.9999602,616.99996
4900,40,371.9999688,616.0000409
4900,45,380.0000134,604.9999874
4900,50,387.9999951,610.0000232
4900,55,389.9999592,611.0000052
4900,60,401.9999946,611.9999872
4900,65,410.9999584,620.9999509
4900,70,408.0000124,618.9999869
4900,75,419.000003,614.999996
4900,80,429.0000116,626.9999687
4900,85,436.9999934,618.0000049
4900,90,440.0000023,621.0000138
4900,95,468.9999833,608.9999783
4900,100,459.9999567,613.000032
4950,5,318.9999796,716.9999834
4950,10,331.9999971,716.9999834
4950,15,339.9999789,618.0000049
4950,20,342.9999878,611.9999872
4950,25,352.9999964,620.0000318
4950,30,365.999951,622.9999778
4950,35,367.0000588,626.9999687
4950,40,377.0000045,619.9999689
4950,45,388.9999771,621.0000138
4950,50,396.0000398,618.9999869
4950,55,398.0000038,621.0000138
4950,60,411.0000213,624.0000227
4950,65,416.9999762,625.0000047
4950,70,415.9999941,622.9999778
4950,75,426.0000028,618.9999869
4950,80,429.0000116,627.0000315
4950,85,435.9999485,623.0000407
4950,90,439.0000203,626.9999687
4950,95,468.0000013,627.9999507
4950,100,458.9999747,628.0000135
5000,5,316.0000336,733.9999918
5000,10,329.9999703,733.0000098
5000,15,338.9999969,633.9999684
5000,20,350.9999695,626.9999687
5000,25,359.9999961,630.0000404
5000,30,370.0000048,636.0000581
5000,35,370.0000048,632.9999864
5000,40,383.0000223,635.0000133
5000,45,393.0000309,639.0000042
5000,50,404.0000215,636.9999773
5000,50,408.9999944,630.0000404
5000,55,407.9999495,639.9999862
5000,60,420.999967,636.9999773
5000,65,426.9999848,628.0000135
5000,70,424.9999579,631.0000224
5000,75,435.9999485,649.9999948
5000,80,464.9999924,649.0000128
5000,85,443.9999931,635.0000133
5000,90,443.9999931,634.0000313
5000,95,460.0000195,638.0000222
5000,100,472.9999742,643.999977
5000,100,482.0000008,634.0000313
5000,150,549.9999714,639.9999862
5000,200,597.9999877,653.0000037
5000,250,719.9999923,648.0000308
5000,300,752.000045,656.9999945
5000,350,799.0000164,660.9999854
5000,400,868.0000319,661.9999674
5000,450,950.9999841,666.9999403
5000,500,1009.000009,674.0000029
5000,550,1099.999943,674.9999849
5000,600,1143.999968,680.0000207
5000,650,1217.999957,685.9999755
5000,700,1284.999945,692.9999753
5000,750,1377.999969,691.0000113
5000,800,1443.999975,695.0000022
5000,850,1477.999992,696.9999662
